"ENTITY_CD","SCHOOL_NAME","YEAR","DISTRICT_CD","DISTRICT_NAME","BOCES_CD","BOCES_NAME","COUNTY_CD","COUNTY_NAME","NEEDS_INDEX"
"331500010130","PS 130 THE PARKSIDE",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500010131","PS 131",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500010136","IS 136 CHARLES O DEWEY",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500010146","PS 146",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500010154","MAGNET SCHOOL FOR SCIENCE AND TECHNOLOGY",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500010169","PS 169 SUNSET PARK",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500010172","PS 172 BEACON SCHOOL OF EXCELLENCE",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500010230","PS 230 DORIS L COHEN",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500010261","PS 261 PHILIP LIVINGSTON",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500010295","PS 295",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500010321","PS 321 WILLIAM PENN",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500010442","NEW HORIZONS SCHOOL",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500010443","NEW VOICES SCHOOL OF ACADEMIC AND CREATIVE ARTS",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500010447","MATH AND SCIENCE EXPLORATORY SCHOOL (THE)",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500010448","BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIES",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500010676","RED HOOK NEIGHBORHOOD SCHOOL",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500010821","SUNSET PARK PREP",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500011423","BROOKLYN FRONTIERS HIGH SCHOOL",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500011429","BROOKLYN SCHOOL FOR GLOBAL STUDIES",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500011462","SECONDARY SCHOOL FOR LAW",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500011463","SECONDARY SCHOOL FOR JOURNALISM",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500011464","PARK SLOPE COLLEGIATE",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500011497","SCHOOL FOR INTERNATIONAL STUDIES",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500011519","COBBLE HILL SCHOOL OF AMERICAN STUDIES",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500011520","PACIFIC HIGH SCHOOL",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500011529","WEST BROOKLYN COMMUNITY HIGH SCHOOL",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500011530","METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500011656","BROOKLYN HIGH SCHOOL OF THE ARTS",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500011667","SUNSET PARK HIGH SCHOOL",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500011684","MILLENNIUM BROOKLYN HIGH SCHOOL",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500011698","SOUTH BROOKLYN COMMUNITY HIGH SCHOOL",2012,"33150001","NEW YORK CITY GEOGRAPHIC DISTRICT #15","3090",,"33","KINGS","1"
"331500860878","HELLENIC CLASSICAL CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331500860927","PAVE ACADEMY CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331500860935","BROOKLYN PROSPECT CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331500860953","SUMMIT ACADEMY CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331600010005","PS 5 DR RONALD MCNAIR",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010021","PS 21 CRISPUS ATTUCKS",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010025","PS 25 EUBIE BLAKE SCHOOL",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010026","PS 26 JESSE OWENS",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010028","PS 28 THE WARREN PREP ACADEMY",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010035","MS 35 STEPHEN DECATUR",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010040","PS 40 GEORGE W CARVER",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010057","JHS 57 WHITELAW REID",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010081","PS 81 THADDEUS STEVENS",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010243","PS 243 THE WEEKSVILLE SCHOOL",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010262","PS 262 EL HAJJ MALIK EL SHABAZZ ELEMENTARY SCHOOL",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010267","MS 267 MATH, SCIENCE & TECHNOLOGY",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010308","PS 308 CLARA CARDWELL",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010309","PS 309 GEORGE E WIBECAN PREPARATORY ACADEMY",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010335","PS 335 GRANVILLE T WOODS",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010385","SCHOOL OF BUSINESS FINANCE & ENTREPRENEURSHIP",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010393","FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010534","UPPER SCHOOL AT PS 25",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010584","MS 584",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010627","BRIGHTER CHOICE COMMUNITY SCHOOL",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010628","BROOKLYN BROWNSTONE SCHOOL",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600010636","YOUNG SCHOLARS ACADEMY FOR DISCOVERY AND EXPLORATION",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600011455","BOYS AND GIRLS HIGH SCHOOL",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600011498","BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600011594","GOTHAM PROFESSIONAL ARTS ACADEMY",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600011688","THE BROOKLYN ACADEMY OF GLOBAL FINANCE",2012,"33160001","NEW YORK CITY GEOGRAPHIC DISTRICT #16","3090",,"33","KINGS","1"
"331600860847","BROOKLYN EXCELSIOR CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331600860860","EXCELLENCE BOYS CHARTER SCHOOL OF BEDFORD STUYVESANT",2012,,,"3090",,"33","KINGS","7"
"331600860918","BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331600860924","LA CIMA CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331600860938","EXCELLENCE GIRLS CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331600860971","BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331600860975","TEACHING FIRMS OF AMERICA PROFESSIONAL PREP CHARTER",2012,,,"3090",,"33","KINGS","7"
"331700010002","MS 2",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010006","PS 6",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010012","DR JACQUELINE PEEK-DAVIS SCHOOL",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010022","PS 22",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010061","MS 61 GLADSTONE H ATWELL",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010091","PS 91 THE ALBANY AVENUE SCHOOL",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010092","PS 92 ADRIAN HEGEMAN",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010138","PS 138",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010161","PS 161 THE CROWN",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010167","PS 167 THE PARKWAY",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010181","PS 181",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010189","PS 189 LINCOLN TERRACE",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010191","PS 191 PAUL ROBESON",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010221","PS 221 TOSSAINT L'OUVERTURE",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010241","PS 241 EMMA L JOHNSTON",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010246","MS 246 WALT WHITMAN",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010249","PS 249 THE CATON",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010289","PS 289 GEORGE V BROWER",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010316","PS 316 ELIJAH STROUD",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010334","MIDDLE SCHOOL FOR ACADEMIC AND SOCIAL EXCELLENCE",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010340","IS 340",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010352","EBBETTS FIELD MIDDLE SCHOOL",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010353","ELIJAH STROUD MIDDLE SCHOOL",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010354","SCHOOL OF INTEGRATED LEARNING (THE)",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010375","PS 375 JACKIE ROBINSON SCHOOL",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010394","MS 394",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010397","PS 397 FOSTER-LAURIE",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010398","PS 398 WALTER WEAVER",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010399","PS 399 STANLEY EUGENE CLARKE",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010484","RONALD EDMONDS LEARNING CTR II",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010587","MIDDLE SCHOOL FOR THE ARTS",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700010770","PS 770 NEW AMERICAN ACADEMY",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011122","PATHWAYS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011382","ACAD FOR COLLEGE PREP & CAREER EXPLORATION: A COLLEGE BOARD SCH",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011408","ACADEMY OF HOSPITALITY AND TOURISM",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011489","W E B DUBOIS ACADEMIC HIGH SCHOOL",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011524","INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011528","HIGH SCHOOL FOR GLOBAL CITIZENSHIP (THE)",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011531","SCHOOL FOR HUMAN RIGHTS (THE)",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011533","SCHOOL FOR DEMOCRACY AND LEADERSHIP",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011537","HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011539","HIGH SCHOOL FOR SERVICE AND LEARNING AT ERASMUS",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011543","SCIENCE, TECH & RESEARCH HIGH SCHOOL AT ERASMUS",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011544","INTERNATIONAL ARTS BUSINESS SCHOOL",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011546","HS FOR PUBLIC SERVICE-HEROES OF TOMORROW",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011547","BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011548","BROOKLYN SCHOOL FOR MUSIC & THEATER",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011568","BROWNSVILLE ACADEMY HIGH SCHOOL",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011590","MEDGAR EVERS COLLEGE PREPERATORY SCHOOL",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011600","CLARA BARTON HIGH SCHOOL",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011625","PAUL ROBESON HIGH SCHOOL",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700011751","ACADEMY FOR HEALTH CAREERS",2012,"33170001","NEW YORK CITY GEOGRAPHIC DISTRICT #17","3090",,"33","KINGS","1"
"331700860841","EXPLORE CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331700860879","ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331700860882","KIPP AMP CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331700860950","EXPLORE EMPOWER CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331700860951","FAHARI ACADEMY CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331700860967","LEFFERTS GARDENS CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331800010066","PS 66",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010068","IS 68 ISAAC BILDERSEE",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010114","PS 114 RYDER ELEMENTARY",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010115","PS 115 DANIEL MUCATEL SCHOOL",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010135","PS 135 SHELDON A BROOKNER",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010208","PS 208 ELSA EBELING",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010211","IS 211 JOHN WILSON",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010219","PS 219 KENNEDY-KING",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010233","PS 233 LANGSTON HUGHES",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010235","PS 235 LENOX SCHOOL",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010244","PS 244 RICHARD R GREEN",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010268","PS 268 EMMA LAZARUS",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010272","PS 272 CURTIS ESTABROOK",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010276","PS 276 LOUIS MARSHALL",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010279","PS 279 HERMAN SCHREIBER",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010285","IS 285 MEYER LEVIN",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010366","THE SCIENCE AND MEDICINE MIDDLE SCHOOL",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010581","EAST FLATBUSH COMMUNITY RESEARCH SCHOOL",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010588","MIDDLE SCHOOL FOR ART AND PHILOSPHY",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800010598","MIDDLE SCHOOL OF MARKETING AND LEGAL STUDIES",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800011563","IT TAKES A VILLAGE ACADEMY",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800011566","BROOKLYN GENERATION SCHOOL",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800011567","BROOKLYN THEATRE ARTS HIGH SCHOOL",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800011569","KURT HAHN EXPEDITIONARY LEARNING SCHOOL",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800011576","VICTORY COLLEGIATE HIGH SCHOOL",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800011578","BROOKLYN BRIDGE ACADEMY",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800011589","ARTS AND MEDIA PREPARATORY ACADEMY",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800011617","HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800011629","CULTURAL ACADEMY FOR THE ARTS AND SCIENCES",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800011633","HIGH SCHOOL FOR MEDICAL PROFESSIONS",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800011635","OLYMPUS ACADEMY",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800011637","ACADEMY FOR CONSERVATION AND THE ENVIRONMENT",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800011642","URBAN ACTION ACADEMY",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800011673","EAST BROOKLYN COMMUNITY HIGH SCHOOL",2012,"33180001","NEW YORK CITY GEOGRAPHIC DISTRICT #18","3090",,"33","KINGS","1"
"331800860702","EXPLORE EXCEL CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331800860908","KINGS COLLEGIATE CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331800860916","BROOKLYN ASCEND CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331800860954","BROWNSVILLE ASCEND CHARTER SCHOOL",2012,,,,,"33","KINGS","7"
"331800860983","NEW HOPE ACADEMY CHARTER SCHOOL",2012,,,"3090",,"33","KINGS","7"
"331800860988","CULTURAL ARTS ACADEMY CHARTER SCHOOL AT SPRING CREEK",2012,,,"3090",,"33","KINGS","7"
"331900010007","PS 7 ABRAHAM LINCOLN",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
"331900010013","PS 13 ROBERTO CLEMENTE",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
"331900010065","PS 65",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
"331900010089","PS 89 CYPRESS HILLS",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
"331900010108","PS 108 SAL ABBRACCIAMENTO",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
"331900010149","PS 149 DANNY KAYE",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
"331900010158","PS 158 WARWICK",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
"331900010159","PS 159 ISAAC PITKIN",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
"331900010166","JHS 166 GEORGE GERSHWIN",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
"331900010171","IS 171 ABRAHAM LINCOLN",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
"331900010174","PS 174 DUMONT",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
"331900010190","PS 190 SHEFFIELD",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
"331900010202","PS 202 ERNEST S JENKYNS",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
"331900010213","PS 213 NEW LOTS",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
"331900010214","PS 214 MICHAEL FRIEDSAM",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
"331900010218","JHS 218 JAMES P SINNOTT",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
"331900010224","PS 224 HALE A WOODRUFF",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
"331900010260","PS 260 BREUCKELEN",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
"331900010273","PS 273 WORTMAN",2012,"33190001","NEW YORK CITY GEOGRAPHIC DISTRICT #19","3090",,"33","KINGS","1"
